DATE,STORAGE
2016-10-01,"1,614,234"
2016-10-02,"1,609,428"
2016-10-03,"1,606,440"
2016-10-04,"1,601,830"
2016-10-05,"1,595,609"
2016-10-06,"1,590,392"
2016-10-07,"1,585,367"
2016-10-08,"1,580,084"
2016-10-09,"1,574,904"
2016-10-10,"1,569,824"
2016-10-11,"1,564,489"
2016-10-12,"1,559,521"
2016-10-13,"1,553,946"
2016-10-14,"1,553,238"
2016-10-15,"1,551,825"
2016-10-16,"1,552,443"
2016-10-17,"1,551,825"
2016-10-18,"1,554,387"
2016-10-19,"1,554,034"
2016-10-20,"1,556,687"
2016-10-21,"1,556,952"
2016-10-22,"1,554,476"
2016-10-23,"1,552,620"
2016-10-24,"1,548,648"
2016-10-25,"1,555,095"
2016-10-26,"1,553,504"
2016-10-27,"1,550,678"
2016-10-28,"1,550,148"
2016-10-29,"1,555,095"
2016-10-30,"1,556,333"
2016-10-31,"1,559,166"
2016-11-01,"1,563,068"
2016-11-02,"1,564,222"
2016-11-03,"1,562,802"
2016-11-04,"1,559,698"
2016-11-05,"1,556,510"
2016-11-06,"1,553,504"
2016-11-07,"1,551,207"
2016-11-08,"1,547,855"
2016-11-09,"1,544,332"
2016-11-10,"1,540,902"
2016-11-11,"1,537,215"
2016-11-12,"1,533,534"
2016-11-13,"1,529,771"
2016-11-14,"1,525,230"
2016-11-15,"1,521,568"
2016-11-16,"1,517,478"
2016-11-17,"1,511,561"
2016-11-18,"1,505,758"
2016-11-19,"1,504,548"
2016-11-20,"1,502,734"
2016-11-21,"1,504,807"
2016-11-22,"1,501,783"
2016-11-23,"1,500,661"
2016-11-24,"1,499,195"
2016-11-25,"1,495,232"
2016-11-26,"1,492,996"
2016-11-27,"1,492,136"
2016-11-28,"1,491,105"
2016-11-29,"1,488,530"
2016-11-30,"1,485,786"
2016-12-01,"1,481,848"
2016-12-02,"1,478,088"
2016-12-03,"1,474,675"
2016-12-04,"1,472,290"
2016-12-05,"1,468,462"
2016-12-06,"1,466,338"
2016-12-07,"1,463,453"
2016-12-08,"1,461,673"
2016-12-09,"1,469,397"
2016-12-10,"1,541,429"
2016-12-11,"1,576,599"
2016-12-12,"1,591,740"
2016-12-13,"1,601,740"
2016-12-14,"1,618,141"
2016-12-15,"1,717,810"
2016-12-16,"1,807,624"
2016-12-17,"1,843,351"
2016-12-18,"1,864,970"
2016-12-19,"1,881,604"
2016-12-20,"1,895,293"
2016-12-21,"1,907,420"
2016-12-22,"1,918,167"
2016-12-23,"1,929,679"
2016-12-24,"1,939,276"
2016-12-25,"1,947,559"
2016-12-26,"1,954,204"
2016-12-27,"1,959,927"
2016-12-28,"1,965,558"
2016-12-29,"1,971,201"
2016-12-30,"1,976,332"
2016-12-31,"1,981,577"
2017-01-01,"1,986,306"
2017-01-02,"1,991,359"
2017-01-03,"1,999,590"
2017-01-04,"2,021,342"
2017-01-05,"2,041,008"
2017-01-06,"2,055,416"
2017-01-07,"2,074,450"
2017-01-08,"2,254,644"
2017-01-09,"2,433,696"
2017-01-10,"2,607,254"
2017-01-11,"2,738,549"
2017-01-12,"2,799,374"
2017-01-13,"2,825,960"
2017-01-14,"2,830,409"
2017-01-15,"2,826,365"
2017-01-16,"2,818,423"
2017-01-17,"2,806,473"
2017-01-18,"2,803,792"
2017-01-19,"2,815,869"
2017-01-20,"2,830,813"
2017-01-21,"2,845,543"
2017-01-22,"2,864,404"
2017-01-23,"2,876,663"
2017-01-24,"2,882,123"
2017-01-25,"2,880,894"
2017-01-26,"2,880,894"
2017-01-27,"2,878,300"
2017-01-28,"2,873,800"
2017-01-29,"2,867,670"
2017-01-30,"2,859,103"
2017-01-31,"2,841,754"
2017-02-01,"2,818,827"
2017-02-02,"2,796,832"
2017-02-03,"2,785,613"
2017-02-04,"2,797,635"
2017-02-05,"2,799,641"
2017-02-06,"2,819,768"
2017-02-07,"2,976,908"
2017-02-08,"3,155,684"
2017-02-09,"3,396,134"
2017-02-10,"3,528,727"
2017-02-11,"3,578,367"
2017-02-12,"3,533,936"
2017-02-13,"3,408,430"
2017-02-14,"3,266,396"
2017-02-15,"3,117,546"
2017-02-16,"2,991,747"
2017-02-17,"2,899,096"
2017-02-18,"2,852,724"
2017-02-19,"2,810,364"
2017-02-20,"2,812,914"
2017-02-21,"2,846,490"
2017-02-22,"2,837,428"
2017-02-23,"2,809,290"
2017-02-24,"2,773,894"
2017-02-25,"2,728,152"
2017-02-26,"2,674,233"
2017-02-27,"2,666,977"
2017-02-28,"2,706,003"
2017-03-01,"2,741,581"
2017-03-02,"2,775,224"
2017-03-03,"2,805,535"
2017-03-04,"2,836,077"
2017-03-05,"2,870,665"
2017-03-06,"2,896,354"
2017-03-07,"2,920,964"
2017-03-08,"2,936,574"
2017-03-09,"2,945,165"
2017-03-10,"2,949,883"
2017-03-11,"2,955,858"
2017-03-12,"2,961,981"
2017-03-13,"2,969,089"
2017-03-14,"2,977,327"
2017-03-15,"2,985,861"
2017-03-16,"2,996,658"
2017-03-17,"2,973,415"
2017-03-18,"2,914,625"
2017-03-19,"2,861,685"
2017-03-20,"2,809,424"
2017-03-21,"2,788,682"
2017-03-22,"2,774,160"
2017-03-23,"2,743,560"
2017-03-24,"2,712,280"
2017-03-25,"2,683,200"
2017-03-26,"2,650,958"
2017-03-27,"2,635,264"
2017-03-28,"2,649,411"
2017-03-29,"2,661,414"
2017-03-30,"2,672,547"
2017-03-31,"2,681,122"
2017-04-01,"2,689,832"
2017-04-02,"2,699,213"
2017-04-03,"2,714,245"
2017-04-04,"2,724,473"
2017-04-05,"2,735,519"
2017-04-06,"2,753,998"
2017-04-07,"2,807,412"
2017-04-08,"2,856,116"
2017-04-09,"2,893,066"
2017-04-10,"2,922,204"
2017-04-11,"2,945,442"
2017-04-12,"2,969,228"
2017-04-13,"3,014,809"
2017-04-14,"3,020,877"
2017-04-15,"3,006,639"
2017-04-16,"2,988,663"
2017-04-17,"2,976,908"
2017-04-18,"2,970,205"
2017-04-19,"2,956,832"
2017-04-20,"2,943,224"
2017-04-21,"2,922,066"
2017-04-22,"2,896,903"
2017-04-23,"2,869,576"
2017-04-24,"2,841,484"
2017-04-25,"2,812,242"
2017-04-26,"2,778,152"
2017-04-27,"2,734,466"
2017-04-28,"2,689,832"
2017-04-29,"2,654,440"
2017-04-30,"2,621,552"
2017-05-01,"2,614,140"
2017-05-02,"2,634,494"
2017-05-03,"2,656,376"
2017-05-04,"2,680,992"
2017-05-05,"2,708,748"
2017-05-06,"2,733,150"
2017-05-07,"2,753,998"
2017-05-08,"2,773,761"
2017-05-09,"2,791,352"
2017-05-10,"2,781,348"
2017-05-11,"2,755,586"
2017-05-12,"2,727,626"
2017-05-13,"2,697,386"
2017-05-14,"2,664,259"
2017-05-15,"2,634,494"
2017-05-16,"2,607,763"
2017-05-17,"2,582,614"
2017-05-18,"2,555,876"
2017-05-19,"2,541,954"
2017-05-20,"2,536,074"
2017-05-21,"2,529,830"
2017-05-22,"2,526,339"
2017-05-23,"2,522,850"
2017-05-24,"2,518,370"
2017-05-25,"2,514,517"
2017-05-26,"2,509,302"
2017-05-27,"2,500,753"
2017-05-28,"2,492,223"
2017-05-29,"2,483,099"
2017-05-30,"2,475,840"
2017-05-31,"2,465,532"
2017-06-01,"2,456,354"
2017-06-02,"2,444,032"
2017-06-03,"2,430,904"
2017-06-04,"2,417,386"
2017-06-05,"2,402,801"
2017-06-06,"2,389,234"
2017-06-07,"2,377,871"
2017-06-08,"2,368,688"
2017-06-09,"2,358,816"
2017-06-10,"2,353,357"
2017-06-11,"2,347,908"
2017-06-12,"2,344,713"
2017-06-13,"2,341,758"
2017-06-14,"2,340,458"
2017-06-15,"2,338,569"
2017-06-16,"2,336,444"
2017-06-17,"2,335,619"
2017-06-18,"2,338,333"
2017-06-19,"2,340,340"
2017-06-20,"2,342,231"
2017-06-21,"2,344,004"
2017-06-22,"2,344,950"
2017-06-23,"2,344,713"
2017-06-24,"2,341,167"
2017-06-25,"2,340,458"
2017-06-26,"2,338,215"
2017-06-27,"2,336,917"
2017-06-28,"2,335,619"
2017-06-29,"2,332,318"
2017-06-30,"2,331,494"
2017-07-01,"2,330,551"
2017-07-02,"2,328,903"
2017-07-03,"2,326,784"
2017-07-04,"2,324,668"
2017-07-05,"2,323,140"
2017-07-06,"2,321,496"
2017-07-07,"2,319,616"
2017-07-08,"2,317,973"
2017-07-09,"2,316,214"
2017-07-10,"2,313,987"
2017-07-11,"2,311,058"
2017-07-12,"2,308,250"
2017-07-13,"2,300,654"
2017-07-14,"2,293,892"
2017-07-15,"2,286,097"
2017-07-16,"2,278,322"
2017-07-17,"2,269,177"
2017-07-18,"2,262,479"
2017-07-19,"2,253,608"
2017-07-20,"2,242,698"
2017-07-21,"2,232,510"
2017-07-22,"2,222,127"
2017-07-23,"2,210,870"
2017-07-24,"2,199,088"
2017-07-25,"2,187,687"
2017-07-26,"2,175,094"
2017-07-27,"2,161,100"
2017-07-28,"2,148,392"
2017-07-29,"2,135,848"
2017-07-30,"2,123,908"
2017-07-31,"2,111,246"
2017-08-01,"2,098,638"
2017-08-02,"2,085,321"
2017-08-03,"2,071,847"
2017-08-04,"2,059,407"
2017-08-05,"2,043,154"
2017-08-06,"2,028,166"
2017-08-07,"2,014,533"
2017-08-08,"2,000,014"
2017-08-09,"1,984,518"
2017-08-10,"1,968,692"
2017-08-11,"1,953,996"
2017-08-12,"1,939,896"
2017-08-13,"1,925,253"
2017-08-14,"1,912,737"
2017-08-15,"1,899,465"
2017-08-16,"1,885,855"
2017-08-17,"1,874,131"
2017-08-18,"1,862,659"
2017-08-19,"1,848,040"
2017-08-20,"1,833,801"
2017-08-21,"1,821,420"
2017-08-22,"1,809,787"
2017-08-23,"1,799,383"
2017-08-24,"1,787,657"
2017-08-25,"1,776,472"
2017-08-26,"1,764,642"
2017-08-27,"1,752,489"
2017-08-28,"1,741,066"
2017-08-29,"1,729,220"
2017-08-30,"1,716,198"
2017-08-31,"1,704,000"
2017-09-01,"1,691,864"
2017-09-02,"1,678,575"
2017-09-03,"1,666,382"
2017-09-04,"1,652,128"
2017-09-05,"1,639,427"
2017-09-06,"1,626,249"
2017-09-07,"1,611,422"
2017-09-08,"1,598,222"
2017-09-09,"1,583,575"
2017-09-10,"1,569,468"
2017-09-11,"1,556,333"
2017-09-12,"1,542,397"
2017-09-13,"1,529,421"
2017-09-14,"1,515,654"
2017-09-15,"1,504,894"
2017-09-16,"1,492,222"
2017-09-17,"1,483,302"
2017-09-18,"1,472,290"
2017-09-19,"1,458,880"
2017-09-20,"1,447,572"
2017-09-21,"1,438,168"
2017-09-22,"1,428,974"
2017-09-23,"1,417,578"
2017-09-24,"1,407,236"
2017-09-25,"1,394,074"
2017-09-26,"1,379,775"
2017-09-27,"1,366,385"
2017-09-28,"1,353,969"
2017-09-29,"1,342,348"
2017-09-30,"1,331,591"
2017-10-01,"1,321,445"
2017-10-02,"1,312,768"
2017-10-03,"1,303,660"
2017-10-04,"1,298,262"
2017-10-05,"1,295,374"
2017-10-06,"1,292,257"
2017-10-07,"1,288,833"
2017-10-08,"1,285,960"
2017-10-09,"1,283,555"
2017-10-10,"1,279,915"
2017-10-11,"1,277,364"
2017-10-12,"1,274,507"
2017-10-13,"1,271,346"
2017-10-14,"1,268,576"
2017-10-15,"1,266,347"
2017-10-16,"1,264,120"
2017-10-17,"1,260,977"
2017-10-18,"1,258,068"
2017-10-19,"1,255,088"
2017-10-20,"1,253,426"
2017-10-21,"1,250,451"
2017-10-22,"1,247,406"
2017-10-23,"1,244,594"
2017-10-24,"1,241,634"
2017-10-25,"1,238,681"
2017-10-26,"1,235,656"
2017-10-27,"1,233,240"
2017-10-28,"1,230,677"
2017-10-29,"1,227,515"
2017-10-30,"1,223,160"
2017-10-31,"1,217,918"
2017-11-01,"1,211,947"
2017-11-02,"1,205,996"
2017-11-03,"1,199,918"
2017-11-04,"1,197,405"
2017-11-05,"1,192,390"
2017-11-06,"1,186,875"
2017-11-07,"1,181,379"
2017-11-08,"1,176,557"
2017-11-09,"1,181,086"
2017-11-10,"1,182,037"
2017-11-11,"1,180,867"
2017-11-12,"1,178,236"
2017-11-13,"1,176,119"
2017-11-14,"1,175,974"
2017-11-15,"1,179,039"
2017-11-16,"1,211,947"
2017-11-17,"1,226,162"
2017-11-18,"1,233,995"
2017-11-19,"1,237,621"
2017-11-20,"1,241,559"
2017-11-21,"1,246,341"
2017-11-22,"1,249,385"
2017-11-23,"1,250,756"
2017-11-24,"1,251,824"
2017-11-25,"1,252,128"
2017-11-26,"1,254,571"
2017-11-27,"1,262,510"
2017-11-28,"1,266,654"
2017-11-29,"1,267,038"
2017-11-30,"1,268,268"
2017-12-01,"1,270,038"
2017-12-02,"1,267,576"
2017-12-03,"1,266,961"
2017-12-04,"1,265,425"
2017-12-05,"1,267,960"
2017-12-06,"1,269,499"
2017-12-07,"1,271,115"
2017-12-08,"1,271,423"
2017-12-09,"1,271,346"
2017-12-10,"1,269,191"
2017-12-11,"1,268,268"
2017-12-12,"1,268,422"
2017-12-13,"1,268,268"
2017-12-14,"1,266,731"
2017-12-15,"1,266,731"
2017-12-16,"1,265,348"
2017-12-17,"1,264,427"
2017-12-18,"1,262,893"
2017-12-19,"1,261,283"
2017-12-20,"1,259,522"
2017-12-21,"1,257,686"
2017-12-22,"1,255,546"
2017-12-23,"1,252,205"
2017-12-24,"1,249,232"
2017-12-25,"1,246,037"
2017-12-26,"1,243,607"
2017-12-27,"1,239,968"
2017-12-28,"1,236,638"
2017-12-29,"1,235,051"
2017-12-30,"1,232,636"
2017-12-31,"1,230,752"
2018-01-01,"1,229,321"
2018-01-02,"1,228,268"
2018-01-03,"1,226,764"
2018-01-04,"1,225,937"
2018-01-05,"1,225,937"
2018-01-06,"1,230,827"
2018-01-07,"1,233,541"
2018-01-08,"1,238,529"
2018-01-09,"1,259,522"
2018-01-10,"1,273,118"
2018-01-11,"1,281,540"
2018-01-12,"1,287,590"
2018-01-13,"1,292,257"
2018-01-14,"1,296,076"
2018-01-15,"1,299,044"
2018-01-16,"1,303,268"
2018-01-17,"1,307,581"
2018-01-18,"1,313,004"
2018-01-19,"1,323,818"
2018-01-20,"1,332,385"
2018-01-21,"1,339,394"
2018-01-22,"1,346,428"
2018-01-23,"1,351,238"
2018-01-24,"1,359,925"
2018-01-25,"1,370,271"
2018-01-26,"1,377,497"
2018-01-27,"1,381,974"
2018-01-28,"1,389,651"
2018-01-29,"1,395,550"
2018-01-30,"1,401,467"
2018-01-31,"1,408,227"
2018-02-01,"1,412,607"
2018-02-02,"1,418,656"
2018-02-03,"1,423,143"
2018-02-04,"1,430,308"
2018-02-05,"1,433,984"
2018-02-06,"1,438,671"
2018-02-07,"1,444,965"
2018-02-08,"1,448,246"
2018-02-09,"1,451,363"
2018-02-10,"1,452,796"
2018-02-11,"1,455,667"
2018-02-12,"1,456,596"
2018-02-13,"1,456,004"
2018-02-14,"1,456,849"
2018-02-15,"1,458,118"
2018-02-16,"1,458,372"
2018-02-17,"1,458,625"
2018-02-18,"1,461,504"
2018-02-19,"1,459,556"
2018-02-20,"1,459,726"
2018-02-21,"1,458,625"
2018-02-22,"1,458,372"
2018-02-23,"1,458,033"
2018-02-24,"1,456,596"
2018-02-25,"1,460,826"
2018-02-26,"1,459,387"
2018-02-27,"1,458,033"
2018-02-28,"1,460,064"
2018-03-01,"1,464,301"
2018-03-02,"1,470,588"
2018-03-03,"1,472,460"
2018-03-04,"1,475,358"
2018-03-05,"1,476,637"
2018-03-06,"1,477,063"
2018-03-07,"1,477,149"
2018-03-08,"1,481,334"
2018-03-09,"1,485,443"
2018-03-10,"1,488,787"
2018-03-11,"1,491,793"
2018-03-12,"1,495,749"
2018-03-13,"1,520,524"
2018-03-14,"1,553,504"
2018-03-15,"1,576,599"
2018-03-16,"1,595,789"
2018-03-17,"1,610,515"
2018-03-18,"1,623,148"
2018-03-19,"1,635,118"
2018-03-20,"1,648,071"
2018-03-21,"1,677,362"
2018-03-22,"1,803,598"
2018-03-23,"1,886,868"
2018-03-24,"1,945,071"
2018-03-25,"1,984,729"
2018-03-26,"2,013,258"
2018-03-27,"2,035,329"
2018-03-28,"2,049,600"
2018-03-29,"2,065,242"
2018-03-30,"2,080,533"
2018-03-31,"2,093,173"
2018-04-01,"2,106,416"
2018-04-02,"2,120,049"
2018-04-03,"2,128,104"
2018-04-04,"2,120,379"
2018-04-05,"2,111,136"
2018-04-06,"2,120,820"
2018-04-07,"2,174,982"
2018-04-08,"2,198,748"
2018-04-09,"2,213,481"
2018-04-10,"2,223,267"
2018-04-11,"2,231,025"
2018-04-12,"2,242,124"
2018-04-13,"2,253,264"
2018-04-14,"2,261,556"
2018-04-15,"2,271,026"
2018-04-16,"2,280,409"
2018-04-17,"2,291,331"
2018-04-18,"2,303,340"
2018-04-19,"2,316,566"
2018-04-20,"2,327,961"
2018-04-21,"2,338,097"
2018-04-22,"2,350,632"
2018-04-23,"2,361,430"
2018-04-24,"2,371,308"
2018-04-25,"2,382,771"
2018-04-26,"2,395,231"
2018-04-27,"2,405,448"
2018-04-28,"2,414,368"
2018-04-29,"2,424,884"
2018-04-30,"2,432,967"
2018-05-01,"2,441,475"
2018-05-02,"2,448,297"
2018-05-03,"2,455,132"
2018-05-04,"2,460,634"
2018-05-05,"2,465,287"
2018-05-06,"2,469,823"
2018-05-07,"2,473,997"
2018-05-08,"2,475,717"
2018-05-09,"2,475,717"
2018-05-10,"2,472,769"
2018-05-11,"2,471,542"
2018-05-12,"2,470,191"
2018-05-13,"2,466,390"
2018-05-14,"2,464,429"
2018-05-15,"2,459,655"
2018-05-16,"2,455,010"
2018-05-17,"2,452,445"
2018-05-18,"2,447,687"
2018-05-19,"2,446,468"
2018-05-20,"2,450,981"
2018-05-21,"2,446,834"
2018-05-22,"2,440,259"
2018-05-23,"2,432,725"
2018-05-24,"2,425,246"
2018-05-25,"2,417,990"
2018-05-26,"2,417,145"
2018-05-27,"2,421,496"
2018-05-28,"2,423,674"
2018-05-29,"2,421,375"
2018-05-30,"2,415,092"
2018-05-31,"2,409,544"
2018-06-01,"2,407,616"
2018-06-02,"2,407,736"
2018-06-03,"2,411,110"
2018-06-04,"2,406,773"
2018-06-05,"2,402,680"
2018-06-06,"2,397,632"
2018-06-07,"2,393,551"
2018-06-08,"2,390,793"
2018-06-09,"2,388,996"
2018-06-10,"2,388,756"
2018-06-11,"2,383,608"
2018-06-12,"2,376,557"
2018-06-13,"2,372,739"
2018-06-14,"2,368,688"
2018-06-15,"2,364,284"
2018-06-16,"2,359,648"
2018-06-17,"2,354,070"
2018-06-18,"2,348,737"
2018-06-19,"2,343,294"
2018-06-20,"2,337,507"
2018-06-21,"2,332,671"
2018-06-22,"2,321,260"
2018-06-23,"2,308,718"
2018-06-24,"2,293,892"
2018-06-25,"2,282,033"
2018-06-26,"2,275,077"
2018-06-27,"2,269,408"
2018-06-28,"2,264,209"
2018-06-29,"2,259,135"
2018-06-30,"2,253,033"
2018-07-01,"2,245,795"
2018-07-02,"2,239,947"
2018-07-03,"2,232,967"
2018-07-04,"2,224,520"
2018-07-05,"2,217,682"
2018-07-06,"2,208,714"
2018-07-07,"2,200,558"
2018-07-08,"2,192,874"
2018-07-09,"2,183,521"
2018-07-10,"2,174,084"
2018-07-11,"2,162,104"
2018-07-12,"2,152,956"
2018-07-13,"2,141,947"
2018-07-14,"2,130,978"
2018-07-15,"2,120,159"
2018-07-16,"2,108,061"
2018-07-17,"2,096,997"
2018-07-18,"2,085,103"
2018-07-19,"2,073,582"
2018-07-20,"2,062,539"
2018-07-21,"2,051,107"
2018-07-22,"2,040,579"
2018-07-23,"2,028,487"
2018-07-24,"2,017,297"
2018-07-25,"2,006,787"
2018-07-26,"1,995,472"
2018-07-27,"1,985,359"
2018-07-28,"1,972,562"
2018-07-29,"1,962,950"
2018-07-30,"1,953,476"
2018-07-31,"1,943,932"
2018-08-01,"1,935,350"
2018-08-02,"1,925,664"
2018-08-03,"1,915,604"
2018-08-04,"1,903,745"
2018-08-05,"1,892,550"
2018-08-06,"1,881,806"
2018-08-07,"1,866,176"
2018-08-08,"1,851,837"
2018-08-09,"1,837,279"
2018-08-10,"1,823,595"
2018-08-11,"1,809,394"
2018-08-12,"1,797,719"
2018-08-13,"1,786,780"
2018-08-14,"1,776,472"
2018-08-15,"1,765,707"
2018-08-16,"1,755,089"
2018-08-17,"1,744,325"
2018-08-18,"1,732,558"
2018-08-19,"1,722,082"
2018-08-20,"1,710,044"
2018-08-21,"1,699,477"
2018-08-22,"1,688,581"
2018-08-23,"1,677,642"
2018-08-24,"1,666,939"
2018-08-25,"1,656,468"
2018-08-26,"1,646,321"
2018-08-27,"1,636,034"
2018-08-28,"1,623,695"
2018-08-29,"1,614,052"
2018-08-30,"1,605,897"
2018-08-31,"1,596,780"
2018-09-01,"1,588,147"
2018-09-02,"1,579,280"
2018-09-03,"1,569,111"
2018-09-04,"1,560,053"
2018-09-05,"1,551,560"
2018-09-06,"1,543,452"
2018-09-07,"1,536,338"
2018-09-08,"1,528,023"
2018-09-09,"1,521,046"
2018-09-10,"1,512,342"
2018-09-11,"1,504,894"
2018-09-12,"1,498,247"
2018-09-13,"1,489,903"
2018-09-14,"1,482,960"
2018-09-15,"1,473,994"
2018-09-16,"1,466,508"
2018-09-17,"1,458,795"
2018-09-18,"1,451,025"
2018-09-19,"1,447,656"
2018-09-20,"1,439,844"
2018-09-21,"1,432,479"
2018-09-22,"1,424,724"
2018-09-23,"1,416,915"
2018-09-24,"1,410,457"
2018-09-25,"1,403,443"
2018-09-26,"1,395,879"
2018-09-27,"1,388,097"
2018-09-28,"1,380,345"
2018-09-29,"1,372,136"
2018-09-30,"1,364,688"
2018-10-01,"1,354,853"
2018-10-02,"1,348,430"
2018-10-03,"1,337,799"
2018-10-04,"1,330,796"
2018-10-05,"1,323,344"
2018-10-06,"1,317,654"
2018-10-07,"1,311,824"
2018-10-08,"1,306,246"
2018-10-09,"1,302,485"
2018-10-10,"1,297,716"
2018-10-11,"1,293,815"
2018-10-12,"1,289,300"
2018-10-13,"1,284,951"
2018-10-14,"1,280,070"
2018-10-15,"1,275,278"
2018-10-16,"1,269,653"
2018-10-17,"1,264,657"
2018-10-18,"1,259,752"
2018-10-19,"1,255,317"
2018-10-20,"1,252,205"
2018-10-21,"1,248,995"
2018-10-22,"1,243,143"
2018-10-23,"1,235,497"
2018-10-24,"1,228,412"
2018-10-25,"1,221,430"
2018-10-26,"1,214,104"
2018-10-27,"1,207,477"
2018-10-28,"1,199,619"
2018-10-29,"1,192,166"
2018-10-30,"1,185,038"
2018-10-31,"1,178,891"
2018-11-01,"1,171,966"
2018-11-02,"1,165,868"
2018-11-03,"1,158,780"
2018-11-04,"1,151,723"
2018-11-05,"1,143,982"
2018-11-06,"1,136,704"
2018-11-07,"1,129,884"
2018-11-08,"1,123,234"
2018-11-09,"1,116,542"
2018-11-10,"1,107,709"
2018-11-11,"1,098,787"
2018-11-12,"1,089,984"
2018-11-13,"1,081,093"
2018-11-14,"1,074,715"
2018-11-15,"1,068,091"
2018-11-16,"1,062,310"
2018-11-17,"1,055,806"
2018-11-18,"1,050,543"
2018-11-19,"1,045,097"
2018-11-20,"1,040,941"
2018-11-21,"1,038,467"
2018-11-22,"1,035,796"
2018-11-23,"1,036,397"
2018-11-24,"1,041,276"
2018-11-25,"1,037,531"
2018-11-26,"1,033,730"
2018-11-27,"1,031,532"
2018-11-28,"1,029,140"
2018-11-29,"1,029,538"
2018-11-30,"1,029,870"
2018-12-01,"1,028,476"
2018-12-02,"1,024,829"
2018-12-03,"1,020,993"
2018-12-04,"1,018,221"
2018-12-05,"1,015,718"
2018-12-06,"1,014,664"
2018-12-07,"1,014,204"
2018-12-08,"1,011,379"
2018-12-09,"1,008,625"
2018-12-10,"1,006,333"
2018-12-11,"1,003,785"
2018-12-12,"1,001,240"
2018-12-13,"999,937"
2018-12-14,"997,724"
2018-12-15,"997,204"
2018-12-16,"1,000,523"
2018-12-17,"1,007,250"
2018-12-18,"1,010,329"
2018-12-19,"1,011,970"
2018-12-20,"1,011,378"
2018-12-21,"1,010,785"
2018-12-22,"1,011,506"
2018-12-23,"1,012,294"
2018-12-24,"1,017,232"
2018-12-25,"1,023,505"
2018-12-26,"1,025,823"
2018-12-27,"1,027,414"
2018-12-28,"1,028,874"
2018-12-29,"1,029,870"
2018-12-30,"1,030,934"
2018-12-31,"1,031,666"
2019-01-01,"1,032,331"
