DATE,STORAGE
2016-10-01,"966,135"
2016-10-02,"964,308"
2016-10-03,"963,960"
2016-10-04,"963,440"
2016-10-05,"962,662"
2016-10-06,"961,884"
2016-10-07,"961,365"
2016-10-08,"960,760"
2016-10-09,"959,549"
2016-10-10,"957,474"
2016-10-11,"956,523"
2016-10-12,"955,659"
2016-10-13,"955,399"
2016-10-14,"956,783"
2016-10-15,"959,463"
2016-10-16,"961,711"
2016-10-17,"963,354"
2016-10-18,"964,308"
2016-10-19,"964,656"
2016-10-20,"965,265"
2016-10-21,"965,439"
2016-10-22,"965,526"
2016-10-23,"965,178"
2016-10-24,"966,396"
2016-10-25,"968,744"
2016-10-26,"975,461"
2016-10-27,"982,735"
2016-10-28,"987,666"
2016-10-29,"996,600"
2016-10-30,"1,018,683"
2016-10-31,"1,030,531"
2016-11-01,"1,037,993"
2016-11-02,"1,043,108"
2016-11-03,"1,046,502"
2016-11-04,"1,049,627"
2016-11-05,"1,052,016"
2016-11-06,"1,055,801"
2016-11-07,"1,058,483"
2016-11-08,"1,060,333"
2016-11-09,"1,062,183"
2016-11-10,"1,063,577"
2016-11-11,"1,064,694"
2016-11-12,"1,066,556"
2016-11-13,"1,067,766"
2016-11-14,"1,069,069"
2016-11-15,"1,070,745"
2016-11-16,"1,071,676"
2016-11-17,"1,072,237"
2016-11-18,"1,073,081"
2016-11-19,"1,076,079"
2016-11-20,"1,078,889"
2016-11-21,"1,081,515"
2016-11-22,"1,084,250"
2016-11-23,"1,087,455"
2016-11-24,"1,088,870"
2016-11-25,"1,091,231"
2016-11-26,"1,094,932"
2016-11-27,"1,097,779"
2016-11-28,"1,100,535"
2016-11-29,"1,102,158"
2016-11-30,"1,104,164"
2016-12-01,"1,105,787"
2016-12-02,"1,107,315"
2016-12-03,"1,109,034"
2016-12-04,"1,110,184"
2016-12-05,"1,111,337"
2016-12-06,"1,112,779"
2016-12-07,"1,113,932"
2016-12-08,"1,115,277"
2016-12-09,"1,117,584"
2016-12-10,"1,126,569"
2016-12-11,"1,132,005"
2016-12-12,"1,136,092"
2016-12-13,"1,140,190"
2016-12-14,"1,150,784"
2016-12-15,"1,192,888"
2016-12-16,"1,210,168"
2016-12-17,"1,219,804"
2016-12-18,"1,226,504"
2016-12-19,"1,231,986"
2016-12-20,"1,235,824"
2016-12-21,"1,239,248"
2016-12-22,"1,241,752"
2016-12-23,"1,245,721"
2016-12-24,"1,248,332"
2016-12-25,"1,251,160"
2016-12-26,"1,253,369"
2016-12-27,"1,255,367"
2016-12-28,"1,256,734"
2016-12-29,"1,258,206"
2016-12-30,"1,259,784"
2016-12-31,"1,261,474"
2017-01-01,"1,262,957"
2017-01-02,"1,264,863"
2017-01-03,"1,267,087"
2017-01-04,"1,268,464"
2017-01-05,"1,269,735"
2017-01-06,"1,270,582"
2017-01-07,"1,273,246"
2017-01-08,"1,296,739"
2017-01-09,"1,320,592"
2017-01-10,"1,337,690"
2017-01-11,"1,350,499"
2017-01-12,"1,361,822"
2017-01-13,"1,368,577"
2017-01-14,"1,373,667"
2017-01-15,"1,378,197"
2017-01-16,"1,382,623"
2017-01-17,"1,386,724"
2017-01-18,"1,394,712"
2017-01-19,"1,401,357"
2017-01-20,"1,409,987"
2017-01-21,"1,417,839"
2017-01-22,"1,426,533"
2017-01-23,"1,433,410"
2017-01-24,"1,438,191"
2017-01-25,"1,442,176"
2017-01-26,"1,445,460"
2017-01-27,"1,448,861"
2017-01-28,"1,451,684"
2017-01-29,"1,455,104"
2017-01-30,"1,457,700"
2017-01-31,"1,460,766"
2017-02-01,"1,463,487"
2017-02-02,"1,467,401"
2017-02-03,"1,477,620"
2017-02-04,"1,492,318"
2017-02-05,"1,505,179"
2017-02-06,"1,523,810"
2017-02-07,"1,547,863"
2017-02-08,"1,572,780"
2017-02-09,"1,651,671"
2017-02-10,"1,693,778"
2017-02-11,"1,715,885"
2017-02-12,"1,731,296"
2017-02-13,"1,743,072"
2017-02-14,"1,753,429"
2017-02-15,"1,762,490"
2017-02-16,"1,780,832"
2017-02-17,"1,796,316"
2017-02-18,"1,809,572"
2017-02-19,"1,823,840"
2017-02-20,"1,842,827"
2017-02-21,"1,863,879"
2017-02-22,"1,877,589"
2017-02-23,"1,888,018"
2017-02-24,"1,896,681"
2017-02-25,"1,904,102"
2017-02-26,"1,910,423"
2017-02-27,"1,916,611"
2017-02-28,"1,921,976"
2017-03-01,"1,926,777"
2017-03-02,"1,931,022"
2017-03-03,"1,935,280"
2017-03-04,"1,939,680"
2017-03-05,"1,944,226"
2017-03-06,"1,948,364"
2017-03-07,"1,952,644"
2017-03-08,"1,954,071"
2017-03-09,"1,956,497"
2017-03-10,"1,959,072"
2017-03-11,"1,962,084"
2017-03-12,"1,965,526"
2017-03-13,"1,968,968"
2017-03-14,"1,974,863"
2017-03-15,"1,983,224"
2017-03-16,"1,992,914"
2017-03-17,"2,000,301"
2017-03-18,"2,013,677"
2017-03-19,"2,031,782"
2017-03-20,"2,047,039"
2017-03-21,"2,071,967"
2017-03-22,"2,089,768"
2017-03-23,"2,101,985"
2017-03-24,"2,115,290"
2017-03-25,"2,125,037"
2017-03-26,"2,134,501"
2017-03-27,"2,142,039"
2017-03-28,"2,148,822"
2017-03-29,"2,157,597"
2017-03-30,"2,168,049"
2017-03-31,"2,176,855"
2017-04-01,"2,185,683"
2017-04-02,"2,195,437"
2017-04-03,"2,205,070"
2017-04-04,"2,213,646"
2017-04-05,"2,222,085"
2017-04-06,"2,233,777"
2017-04-07,"2,245,651"
2017-04-08,"2,254,613"
2017-04-09,"2,261,276"
2017-04-10,"2,267,013"
2017-04-11,"2,274,155"
2017-04-12,"2,283,024"
2017-04-13,"2,292,386"
2017-04-14,"2,299,421"
2017-04-15,"2,305,849"
2017-04-16,"2,311,826"
2017-04-17,"2,317,645"
2017-04-18,"2,324,759"
2017-04-19,"2,332,670"
2017-04-20,"2,340,936"
2017-04-21,"2,349,690"
2017-04-22,"2,357,372"
2017-04-23,"2,361,214"
2017-04-24,"2,364,416"
2017-04-25,"2,359,613"
2017-04-26,"2,346,984"
2017-04-27,"2,334,411"
2017-04-28,"2,320,171"
2017-04-29,"2,308,208"
2017-04-30,"2,301,922"
2017-05-01,"2,300,828"
2017-05-02,"2,308,523"
2017-05-03,"2,321,437"
2017-05-04,"2,335,366"
2017-05-05,"2,351,608"
2017-05-06,"2,361,854"
2017-05-07,"2,364,096"
2017-05-08,"2,365,697"
2017-05-09,"2,367,304"
2017-05-10,"2,365,697"
2017-05-11,"2,362,975"
2017-05-12,"2,357,211"
2017-05-13,"2,349,212"
2017-05-14,"2,340,618"
2017-05-15,"2,332,828"
2017-05-16,"2,325,076"
2017-05-17,"2,316,858"
2017-05-18,"2,309,938"
2017-05-19,"2,303,019"
2017-05-20,"2,298,952"
2017-05-21,"2,296,450"
2017-05-22,"2,295,669"
2017-05-23,"2,296,294"
2017-05-24,"2,298,952"
2017-05-25,"2,298,796"
2017-05-26,"2,297,545"
2017-05-27,"2,295,512"
2017-05-28,"2,293,949"
2017-05-29,"2,292,698"
2017-05-30,"2,289,571"
2017-05-31,"2,286,603"
2017-06-01,"2,284,892"
2017-06-02,"2,281,002"
2017-06-03,"2,279,757"
2017-06-04,"2,276,489"
2017-06-05,"2,271,977"
2017-06-06,"2,267,634"
2017-06-07,"2,264,532"
2017-06-08,"2,264,687"
2017-06-09,"2,261,121"
2017-06-10,"2,255,386"
2017-06-11,"2,249,823"
2017-06-12,"2,244,260"
2017-06-13,"2,239,012"
2017-06-14,"2,233,623"
2017-06-15,"2,229,157"
2017-06-16,"2,226,078"
2017-06-17,"2,223,620"
2017-06-18,"2,220,704"
2017-06-19,"2,217,789"
2017-06-20,"2,214,567"
2017-06-21,"2,211,651"
2017-06-22,"2,207,058"
2017-06-23,"2,203,235"
2017-06-24,"2,198,190"
2017-06-25,"2,193,758"
2017-06-26,"2,188,730"
2017-06-27,"2,183,550"
2017-06-28,"2,178,373"
2017-06-29,"2,172,908"
2017-06-30,"2,167,138"
2017-07-01,"2,161,833"
2017-07-02,"2,157,445"
2017-07-03,"2,152,301"
2017-07-04,"2,146,712"
2017-07-05,"2,140,833"
2017-07-06,"2,134,953"
2017-07-07,"2,130,594"
2017-07-08,"2,125,788"
2017-07-09,"2,121,133"
2017-07-10,"2,116,188"
2017-07-11,"2,111,401"
2017-07-12,"2,106,016"
2017-07-13,"2,100,793"
2017-07-14,"2,094,685"
2017-07-15,"2,089,023"
2017-07-16,"2,083,087"
2017-07-17,"2,077,597"
2017-07-18,"2,070,489"
2017-07-19,"2,063,986"
2017-07-20,"2,059,995"
2017-07-21,"2,055,430"
2017-07-22,"2,051,308"
